site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,93.27423221827203,96.7032093168122
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,83.19674265924633,100.0005217244564
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,84.86983807031046,105.15584480552644
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,86.02824157008564,109.16459817256646
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,88.12443186699066,112.32027830632198
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,82.13361894426285,112.72561269706134
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,88.30277257171402,109.42362107550146
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,80.80319377019907,106.68948113922772
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,85.59671728441874,99.56587520642582
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.21371349279468,12.847753522758158
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,90.00233167541569,15.782835296558988
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.73131237514995,13.4439740695091
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,78.1162012786076,12.991260673246483
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.07100555848432,17.99796708874992
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,89.46088207197704,18.93016930558518
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,90.38484753062892,15.883938145247434
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.82441801644161,18.57755789934471
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,155.1079898321373,135.57233582451724
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,156.01157371557892,144.37355327499728
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,155.3888726047619,151.36805770917138
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,159.10030262977693,162.6321909401894
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.36567314331813,165.77092164475755
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,162.05157683579193,165.54497934730526
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,160.33836856017896,156.31492948804734
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,159.7061789246701,149.57432476992196
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,158.99150836179112,145.79740839056362
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,157.72693596668464,136.30732699278147
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.1554896793257,144.55978484756443
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,160.25373119026256,149.7881983664528
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.35387953202803,157.03602300212822
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,166.41236622869303,164.69314757310147
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,109.21526817304866,141.97964295259987
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.11290967523507,140.27349972627644
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,112.00333819813444,133.81256241731137
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,115.93403730649351,125.50023372058189
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,119.27962580170345,127.06934382039984
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,113.11239198643841,131.84954786381925
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,116.49327565299859,133.56100609156906
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,113.55928986304099,139.8440265835128
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,115.49840395856724,141.19575299764702
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,112.18327760633909,147.7424799787818
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.60990097791066,60.28311696653323
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,91.96289737843216,49.58472283402801
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,95.47288695162347,56.28765544876771
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,88.1412825967259,50.48386205775543
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,83.26475386224357,53.99143811733374
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,84.49308184310841,60.90867153998611
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,89.46717674189865,53.73174259630593
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,95.044082958057,52.79969643488978
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,46.43594283025266,115.9150827459076
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,53.73120024466601,113.39274177513909
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,61.25759068236917,114.3505064445852
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,61.05140705700681,111.17082029968881
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,53.706487194431865,112.8041472957158
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,46.36621609127554,115.91572768265253
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,42.784964298582814,112.42260981211648
