site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,93.23395775529605,96.55383866556882
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,83.22511426774672,99.92270936398732
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,84.91842733133042,105.10222018389209
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,86.06341899849768,109.11744035440158
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,88.00425704204427,112.3503940319723
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,82.18959738486676,112.93369549737068
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,88.2685003515336,109.47904792018552
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,80.81694816491496,106.6604077456248
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,85.6220896102694,99.62407998469678
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.24100872407946,12.797554026678352
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,89.98006608537193,15.763967817973832
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.71470703776575,13.452246117981828
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,78.09954440612259,13.007465842378432
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.04217950285438,17.991384372039402
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,89.44650546229525,18.920119235523583
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,90.40210460214166,15.88727395627402
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,89.178154,23.646757
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,154.82614466033334,135.4852176535154
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,155.8332113665706,144.37507386710283
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,155.35972844636592,151.46808669767967
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,158.91566606874778,162.4639480622747
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.22134901244257,165.87866984004623
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,162.1748659267612,165.63107034232578
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,160.3792100696338,156.33244849983186
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,159.83124004838902,149.50899823624596
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.1069295763394,145.61795060208323
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,157.80223571755997,136.2881041619624
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.1882019762388,144.58692178992604
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,160.44162807549807,149.76757229629987
