site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,93.15285955835448,96.5065098126958
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,83.68892601587056,99.61238398251774
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,85.48173699837386,104.86011708584095
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,86.69538225121278,108.96814616572368
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,87.91646724470293,112.3801925742933
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,82.24242048314385,113.06810142438803
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,88.25039437056114,109.47086764076461
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,80.81763607732496,106.62818385162498
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,85.60576829325535,99.62152263527078
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.25057294045884,12.784587058527155
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,89.97155800407936,15.749162289052668
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.70456289326822,13.468290124182435
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,78.0894967701527,13.048673673937312
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.03748412785015,17.997130190522785
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,89.45353620023016,18.896886403404842
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,90.40137463947636,15.858059986795041
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.89612642448407,18.652666273577772
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,154.79033051613058,135.47636345678833
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,155.84435150023205,144.3976441750458
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,155.4702706327092,151.55245829396733
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,158.91641262921073,162.3501664071445
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.2440283321881,165.95485720069132
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,162.3093157250085,165.66635316633003
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,160.36616314863574,156.3532782266803
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,159.83347210941122,149.48079233744832
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.20148402681738,146.02405040617705
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,157.710449004289,136.29829972796344
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.08851420384494,144.5994971490351
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,160.45270394979673,149.70876011788602
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.51428612237902,157.16350337282444
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,166.33508309134615,164.7684660292175
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,109.22141654758273,142.10401491319251
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.38495205708159,140.1334913855309
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,112.18295860442328,133.38005141804328
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,115.88358568365814,125.54140775872014
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,119.15302955194487,127.10582115794415
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,113.10575206355344,131.81658682365514
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,116.48292430429964,133.62462070797156
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,113.60979099360722,139.45638597155528
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,115.84844612011034,140.99063900814127
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,112.20995368333826,147.6694588072452
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.31810306415998,60.26386859854863
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,92.30418441626917,48.9655250859858
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,95.48921331070723,55.7132145301142
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,87.93622873565556,50.01542002878813
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,83.1130556673332,53.945506368029214
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,84.36160611892926,60.93078912688694
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,89.47221335320903,53.75205426240137
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,95.10386644733657,52.76617456372571
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,46.442750222027364,116.1208139712748
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,53.77325394966774,113.58628808173867
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,61.248127399635706,114.3826481849419
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,61.07200176902686,111.17523641588801
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,53.74425077819202,112.9043137559077
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,46.35662846495427,115.91460957289254
